"","time","U","E","P","inoculum"
"453",21.2887029288703,5.51011793129334,25532.0702140199,1349.7410129243,100
"454",21.3891213389121,5.49004051633709,25621.7871703713,1349.76344315643,100
"455",21.489539748954,5.4701859766057,25711.1264689987,1349.78393557639,100
"456",21.5899581589958,5.4505510122935,25800.0910716483,1349.80265744202,100
"457",21.6903765690377,5.43113234664784,25888.6839023585,1349.81976170637,100
"458",21.7907949790795,5.41192673244544,25976.9078453776,1349.83538810675,100
"459",21.8912133891213,5.39293095666212,26064.765744425,1349.84966425535,100
"460",21.9916317991632,5.37414184119456,26152.2604051152,1349.86270677161,100
"461",22.092050209205,5.35555624395693,26239.3945964718,1349.87462225814,100
"462",22.1924686192469,5.337171064009,26326.1710488673,1349.88550806727,100
"463",22.2928870292887,5.31898324200128,26412.592455537,1349.89545313838,100
"464",22.3933054393305,5.30098976117185,26498.6614735386,1349.90453873633,100
"465",22.4937238493724,5.28318764834145,26584.3807244171,1349.91283911464,100
"466",22.5941422594142,5.26557397422787,26669.752795229,1349.92042212942,100
"467",22.6945606694561,5.24814585578459,26754.7802376945,1349.92734975617,100
"468",22.7949790794979,5.23090045584907,26839.4655694527,1349.93367861608,100
"469",22.8953974895398,5.21383498333409,26923.8112747606,1349.93946044094,100
"470",22.9958158995816,5.19694669341789,27007.8198050423,1349.94474249464,100
"471",23.0962343096234,5.1802328874428,27091.4935795645,1349.9495679605,100
"472",23.1966527196653,5.16369091243368,27174.8349863752,1349.95397629862,100
"473",23.2970711297071,5.14731816206522,27257.8463818296,1349.9580035513,100
"474",23.397489539749,5.13111207590103,27340.5300915813,1349.96168264602,100
"475",23.4979079497908,5.11507013894082,27422.8884112175,1349.9650436658,100
"476",23.5983263598326,5.09918988123229,27504.9236067916,1349.96811409487,100
"477",23.6987447698745,5.08346887734305,27586.6379153973,1349.97091904354,100
"478",23.7991631799163,5.06790474526566,27668.0335462384,1349.97348145825,100
"479",23.8995815899582,5.0524951470226,27749.1126800784,1349.97582229777,100
"480",24,5.03723778774731,27829.8774700176,1349.97796070838,100
"481",0,1000,1000,0,1000
"482",0.100418410041841,654.670765257583,8655.99419996099,0.0916800692113224,1000
"483",0.200836820083682,247.28085813875,12194.8896825445,0.145959214414255,1000
"484",0.301255230125523,74.4588957623996,13478.971241278,0.175188981173096,1000
"485",0.401673640167364,20.7323860455034,13910.6340839342,0.19622994269961,1000
"486",0.502092050209205,5.6162529869669,14082.2709424266,0.216017219119303,1000
"487",0.602510460251046,1.50299446120507,14181.1094382368,0.236777217045232,1000
"488",0.702928870292887,0.399784794109191,14260.1183924057,0.259257229327958,1000
"489",0.803347280334728,0.106684439389991,14333.7241829671,0.283797797758481,1000
"490",0.903765690376569,0.029516646821391,14405.7945972621,0.310641366489389,1000
"491",1.00418410041841,0.00946090461881663,14477.3569656297,0.340018244155574,1000
"492",1.10460251046025,0.00440906407922852,14548.6822552047,0.372171149256342,1000
"493",1.20502092050209,0.00328126369022016,14619.841651162,0.407363242704579,1000
"494",1.30543933054393,0.00318433799708973,14690.8539696968,0.445881872021695,1000
"495",1.40585774058577,0.00336937352083105,14761.7244075532,0.488041326552798,1000
